# Items: TimeSteps
0 
     40000     atoms
         1     atom types
    0.0000   49.4975 xlo xhi
    0.0000   49.4975 ylo yhi
    0.0000   49.4975 zlo zhi

Atoms
1 1 1 6 27 8
2 1 1 6 26 7
3 1 1 7 25 7
4 1 1 7 26 6
5 1 1 6 25 6
6 1 1 6 25 7
7 1 1 7 24 7
8 1 1 7 23 8
9 1 1 6 23 8
10 1 1 6 24 8
11 1 1 6 24 9
12 1 1 6 24 10
13 1 1 6 25 11
14 1 1 6 25 11
15 1 1 6 25 12
16 1 1 7 25 11
17 1 1 8 25 12
18 1 1 8 26 11
19 1 1 8 26 11
20 1 1 8 27 10
21 1 1 9 26 10
22 1 1 10 26 9
23 1 1 10 27 10
24 1 1 9 28 10
25 1 1 10 28 9
26 1 1 11 28 9
27 1 1 11 28 8
28 1 1 11 27 8
29 1 1 11 28 9
30 1 1 12 28 10
31 1 1 13 28 10
32 1 1 13 28 11
33 1 1 13 27 11
34 1 1 13 28 11
35 1 1 13 27 12
36 1 1 14 28 12
37 1 1 14 28 11
38 1 1 13 28 11
39 1 1 13 29 11
40 1 1 12 29 10
41 1 1 11 30 10
42 1 1 11 30 9
43 1 1 10 30 10
44 1 1 10 29 11
45 1 1 10 30 11
46 1 1 9 30 11
47 1 1 9 30 12
48 1 1 10 29 12
49 1 1 10 28 13
50 1 1 10 29 13
51 1 1 11 29 13
52 1 1 11 28 13
53 1 1 11 28 13
54 1 1 11 27 13
55 1 1 11 27 13
56 1 1 11 26 14
57 1 1 11 25 13
58 1 1 11 26 13
59 1 1 11 25 12
60 1 1 10 25 12
61 1 1 10 25 13
62 1 1 10 26 12
63 1 1 10 25 11
64 1 1 11 25 11
65 1 1 11 25 11
66 1 1 11 25 10
67 1 1 11 25 9
68 1 1 12 25 8
69 1 1 13 24 8
70 1 1 13 25 8
71 1 1 13 24 8
72 1 1 13 24 7
73 1 1 13 25 6
74 1 1 12 24 6
75 1 1 13 24 6
76 1 1 13 25 6
77 1 1 13 25 5
78 1 1 13 25 4
79 1 1 13 25 4
80 1 1 14 25 4
81 1 1 13 26 4
82 1 1 14 26 5
83 1 1 13 26 6
84 1 1 14 26 6
85 1 1 13 26 7
86 1 1 13 27 6
87 1 1 13 26 6
88 1 1 12 26 7
89 1 1 12 27 8
90 1 1 12 26 8
91 1 1 11 25 8
92 1 1 12 25 8
93 1 1 12 25 7
94 1 1 11 25 7
95 1 1 11 25 8
96 1 1 11 26 8
97 1 1 11 27 8
98 1 1 10 27 8
99 1 1 9 27 8
100 1 1 9 28 7
101 1 1 8 28 7
102 1 1 9 29 7
103 1 1 10 29 6
104 1 1 9 30 6
105 1 1 10 30 7
106 1 1 10 30 6
107 1 1 9 30 6
108 1 1 8 30 6
109 1 1 9 31 6
110 1 1 8 31 7
111 1 1 8 31 6
112 1 1 8 30 6
113 1 1 7 30 6
114 1 1 6 31 6
115 1 1 7 32 6
116 1 1 8 32 6
117 1 1 8 33 6
118 1 1 8 33 7
119 1 1 9 33 7
120 1 1 9 34 6
121 1 1 8 33 6
122 1 1 8 33 6
123 1 1 8 33 5
124 1 1 8 33 4
125 1 1 8 34 4
126 1 1 8 33 4
127 1 1 9 34 4
128 1 1 8 35 4
129 1 1 8 35 3
130 1 1 7 34 3
131 1 1 8 34 4
132 1 1 7 35 4
133 1 1 7 35 4
134 1 1 7 35 5
135 1 1 8 35 6
136 1 1 8 34 6
137 1 1 8 34 6
138 1 1 8 35 6
139 1 1 8 35 7
140 1 1 7 35 6
141 1 1 6 35 6
142 1 1 6 35 6
143 1 1 5 36 6
144 1 1 5 37 6
145 1 1 4 37 7
146 1 1 4 36 7
147 1 1 4 35 8
148 1 1 3 35 7
149 1 1 2 35 7
150 1 1 2 34 6
151 1 1 3 33 6
152 1 1 2 33 6
153 1 1 2 32 7
154 1 1 3 32 6
155 1 1 4 31 6
156 1 1 3 30 6
157 1 1 2 30 6
158 1 1 1 30 6
159 1 1 2 30 7
160 1 1 1 30 7
161 1 1 2 29 7
162 1 1 1 29 8
163 1 1 1 28 8
164 1 1 2 28 8
165 1 1 2 27 8
166 1 1 2 28 7
167 1 1 1 28 8
168 1 1 1 27 8
169 1 1 1 26 8
170 1 1 0 27 8
171 1 1 49 27 9
172 1 1 48 28 9
173 1 1 48 28 8
174 1 1 49 28 8
175 1 1 48 27 8
176 1 1 47 27 9
177 1 1 47 28 9
178 1 1 47 28 8
179 1 1 47 28 8
180 1 1 47 29 8
181 1 1 47 30 8
182 1 1 46 30 8
183 1 1 47 29 8
184 1 1 47 30 7
185 1 1 47 30 8
186 1 1 47 30 7
187 1 1 48 31 7
188 1 1 48 32 8
189 1 1 48 31 8
190 1 1 49 30 8
191 1 1 49 30 8
192 1 1 49 29 8
193 1 1 49 28 8
194 1 1 0 28 7
195 1 1 0 29 6
196 1 1 49 28 6
197 1 1 49 28 6
198 1 1 48 28 5
199 1 1 48 27 4
200 1 1 47 28 4
201 2 1 21 35 37
202 2 1 21 35 37
203 2 1 21 35 37
204 2 1 21 35 36
205 2 1 21 35 35
206 2 1 21 35 36
207 2 1 21 35 35
208 2 1 20 35 36
209 2 1 19 34 36
210 2 1 18 34 35
211 2 1 18 34 36
212 2 1 18 34 37
213 2 1 18 35 37
214 2 1 18 35 36
215 2 1 18 36 36
216 2 1 18 36 35
217 2 1 18 35 35
218 2 1 18 36 34
219 2 1 18 35 33
220 2 1 17 35 33
221 2 1 18 35 33
222 2 1 18 35 32
223 2 1 18 35 33
224 2 1 19 35 32
225 2 1 20 35 32
226 2 1 20 35 33
227 2 1 21 35 33
228 2 1 21 36 33
229 2 1 22 36 33
230 2 1 22 37 33
231 2 1 23 37 33
232 2 1 23 37 32
233 2 1 23 38 33
234 2 1 23 39 32
235 2 1 22 38 32
236 2 1 22 39 33
237 2 1 22 38 33
238 2 1 21 38 33
239 2 1 21 39 33
240 2 1 20 39 33
241 2 1 21 38 33
242 2 1 20 38 33
243 2 1 19 38 33
244 2 1 18 39 33
245 2 1 18 39 33
246 2 1 17 38 33
247 2 1 18 38 32
248 2 1 18 37 31
249 2 1 17 38 31
250 2 1 18 39 31
251 2 1 18 40 30
252 2 1 18 39 30
253 2 1 17 40 30
254 2 1 16 40 30
255 2 1 16 40 30
256 2 1 15 40 30
257 2 1 14 40 30
258 2 1 15 39 30
259 2 1 15 38 29
260 2 1 16 37 29
261 2 1 15 37 29
262 2 1 16 36 29
263 2 1 16 35 28
264 2 1 15 35 28
265 2 1 15 35 28
266 2 1 14 36 28
267 2 1 15 37 28
268 2 1 16 37 27
269 2 1 16 37 26
270 2 1 15 37 25
271 2 1 15 37 26
272 2 1 14 36 26
273 2 1 15 35 26
274 2 1 14 35 27
275 2 1 14 35 28
276 2 1 14 34 27
277 2 1 14 35 26
278 2 1 14 34 25
279 2 1 14 35 25
280 2 1 13 35 25
281 2 1 13 35 24
282 2 1 12 36 24
283 2 1 12 35 25
284 2 1 13 36 25
285 2 1 13 35 25
286 2 1 13 36 26
287 2 1 12 36 25
288 2 1 12 37 26
289 2 1 12 37 25
290 2 1 11 37 25
291 2 1 11 37 24
292 2 1 12 37 23
293 2 1 13 37 24
294 2 1 13 37 24
295 2 1 13 38 25
296 2 1 13 39 25
297 2 1 12 38 25
298 2 1 11 39 25
299 2 1 11 38 25
300 2 1 11 39 25
301 2 1 11 40 25
302 2 1 10 40 25
303 2 1 10 41 25
304 2 1 9 41 25
305 2 1 10 42 25
306 2 1 10 42 24
307 2 1 11 42 25
308 2 1 11 42 24
309 2 1 11 42 23
310 2 1 11 41 24
311 2 1 11 41 23
312 2 1 10 41 24
313 2 1 10 42 23
314 2 1 9 42 23
315 2 1 9 43 23
316 2 1 8 43 22
317 2 1 9 43 21
318 2 1 9 44 21
319 2 1 10 44 21
320 2 1 11 45 21
321 2 1 11 45 22
322 2 1 11 46 21
323 2 1 10 47 21
324 2 1 11 47 21
325 2 1 11 46 20
326 2 1 10 46 19
327 2 1 10 47 20
328 2 1 9 47 19
329 2 1 8 47 20
330 2 1 8 47 19
331 2 1 8 47 19
332 2 1 8 47 18
333 2 1 7 48 18
334 2 1 8 48 19
335 2 1 8 49 18
336 2 1 8 0 19
337 2 1 8 49 19
338 2 1 8 48 18
339 2 1 9 47 18
340 2 1 9 47 18
341 2 1 10 47 17
342 2 1 11 46 17
343 2 1 11 47 18
344 2 1 10 47 18
345 2 1 10 47 19
346 2 1 9 48 19
347 2 1 10 48 18
348 2 1 11 47 18
349 2 1 11 47 19
350 2 1 12 47 19
351 2 1 12 46 20
352 2 1 11 45 20
353 2 1 12 45 21
354 2 1 13 45 21
355 2 1 13 45 20
356 2 1 13 46 21
357 2 1 13 47 20
358 2 1 13 47 20
359 2 1 13 47 19
360 2 1 13 47 18
361 2 1 14 47 19
362 2 1 14 48 20
363 2 1 14 47 21
364 2 1 14 47 20
365 2 1 15 47 21
366 2 1 16 46 21
367 2 1 16 47 21
368 2 1 16 47 21
369 2 1 17 47 21
370 2 1 16 48 21
371 2 1 16 49 21
372 2 1 16 0 21
373 2 1 16 1 21
374 2 1 15 1 21
375 2 1 15 0 21
376 2 1 14 1 21
377 2 1 14 0 20
378 2 1 15 0 19
379 2 1 16 0 20
380 2 1 15 49 20
381 2 1 14 49 19
382 2 1 13 49 20
383 2 1 13 48 20
384 2 1 12 48 19
385 2 1 13 48 18
386 2 1 12 48 18
387 2 1 13 49 18
388 2 1 13 48 18
389 2 1 14 49 18
390 2 1 14 0 18
391 2 1 15 1 18
392 2 1 16 1 18
393 2 1 16 1 18
394 2 1 16 1 18
395 2 1 16 0 18
396 2 1 17 1 18
397 2 1 16 1 17
398 2 1 16 0 16
399 2 1 16 1 16
400 2 1 16 1 17
401 3 1 11 1 25
402 3 1 11 1 25
403 3 1 10 1 25
404 3 1 11 1 25
405 3 1 11 1 26
406 3 1 11 1 27
407 3 1 10 1 27
408 3 1 11 2 27
409 3 1 11 3 26
410 3 1 11 2 26
411 3 1 11 2 25
412 3 1 10 3 25
413 3 1 10 2 25
414 3 1 9 1 25
415 3 1 9 2 24
416 3 1 9 1 23
417 3 1 8 1 23
418 3 1 9 1 23
419 3 1 9 0 22
420 3 1 10 0 21
421 3 1 11 49 21
422 3 1 11 48 22
423 3 1 11 48 21
424 3 1 11 47 21
425 3 1 12 47 21
426 3 1 13 47 21
427 3 1 13 47 21
428 3 1 13 47 22
429 3 1 12 47 21
430 3 1 12 48 22
431 3 1 13 48 23
432 3 1 13 49 23
433 3 1 13 0 23
434 3 1 13 1 23
435 3 1 13 1 23
436 3 1 13 1 23
437 3 1 14 1 23
438 3 1 14 1 24
439 3 1 15 1 24
440 3 1 15 0 23
441 3 1 14 0 24
442 3 1 15 49 24
443 3 1 14 49 25
444 3 1 14 0 25
445 3 1 14 49 26
446 3 1 14 0 27
447 3 1 13 49 27
448 3 1 13 0 27
449 3 1 13 49 26
450 3 1 12 49 25
451 3 1 12 48 26
452 3 1 13 47 26
453 3 1 13 47 25
454 3 1 13 47 25
455 3 1 13 46 25
456 3 1 13 47 25
457 3 1 13 47 26
458 3 1 14 46 26
459 3 1 14 45 25
460 3 1 15 45 26
461 3 1 14 45 27
462 3 1 13 45 26
463 3 1 13 46 27
464 3 1 13 46 28
465 3 1 13 46 28
466 3 1 13 46 29
467 3 1 12 45 29
468 3 1 11 45 28
469 3 1 11 46 28
470 3 1 10 46 29
471 3 1 9 47 29
472 3 1 9 47 30
473 3 1 10 48 30
474 3 1 10 49 29
475 3 1 11 48 29
476 3 1 11 49 28
477 3 1 11 48 28
478 3 1 12 49 28
479 3 1 11 49 28
480 3 1 11 48 28
481 3 1 11 47 28
482 3 1 11 47 27
483 3 1 12 47 27
484 3 1 12 47 28
485 3 1 12 47 28
486 3 1 13 48 28
487 3 1 13 47 28
488 3 1 13 47 29
489 3 1 13 47 30
490 3 1 13 48 30
491 3 1 13 49 30
492 3 1 13 49 29
493 3 1 13 0 29
494 3 1 13 1 28
495 3 1 13 1 29
496 3 1 13 2 29
497 3 1 13 1 30
498 3 1 13 2 30
499 3 1 14 2 29
500 3 1 14 3 28
501 3 1 13 3 28
502 3 1 14 4 28
503 3 1 14 3 27
504 3 1 13 2 27
505 3 1 14 2 26
506 3 1 13 2 25
507 3 1 13 3 26
508 3 1 13 4 26
509 3 1 13 4 26
510 3 1 14 4 26
511 3 1 15 4 27
512 3 1 16 4 26
513 3 1 15 4 26
514 3 1 14 4 27
515 3 1 14 5 28
516 3 1 15 5 28
517 3 1 14 5 29
518 3 1 13 6 29
519 3 1 13 5 29
520 3 1 12 5 28
521 3 1 13 4 28
522 3 1 13 4 28
523 3 1 12 4 27
524 3 1 11 4 27
525 3 1 11 5 26
526 3 1 12 5 27
527 3 1 12 4 26
528 3 1 11 4 25
529 3 1 11 4 25
530 3 1 12 4 25
531 3 1 13 4 25
532 3 1 13 4 25
533 3 1 13 5 25
534 3 1 13 6 25
535 3 1 14 5 25
536 3 1 15 5 24
537 3 1 15 4 25
538 3 1 14 4 24
539 3 1 15 4 23
540 3 1 14 4 23
541 3 1 13 4 23
542 3 1 13 4 23
543 3 1 13 4 23
544 3 1 12 4 22
545 3 1 13 4 21
546 3 1 13 5 21
547 3 1 14 5 22
548 3 1 13 5 23
549 3 1 14 6 23
550 3 1 13 6 22
551 3 1 13 6 21
552 3 1 14 6 22
553 3 1 15 6 21
554 3 1 15 6 22
555 3 1 16 5 22
556 3 1 15 4 22
557 3 1 16 4 23
558 3 1 16 4 23
559 3 1 16 3 23
560 3 1 16 2 23
561 3 1 16 1 23
562 3 1 15 2 23
563 3 1 15 1 22
564 3 1 16 2 22
565 3 1 16 2 21
566 3 1 17 1 21
567 3 1 17 1 21
568 3 1 17 1 20
569 3 1 16 1 20
570 3 1 16 0 19
571 3 1 17 0 20
572 3 1 16 49 20
573 3 1 16 49 21
574 3 1 16 0 21
575 3 1 16 1 21
576 3 1 16 1 22
577 3 1 16 1 23
578 3 1 16 0 23
579 3 1 16 49 23
580 3 1 16 0 22
581 3 1 17 49 22
582 3 1 18 49 23
583 3 1 17 49 23
584 3 1 18 49 24
585 3 1 18 48 24
586 3 1 19 48 25
587 3 1 20 47 25
588 3 1 21 48 25
589 3 1 21 49 24
590 3 1 21 48 23
591 3 1 20 48 23
592 3 1 21 48 22
593 3 1 21 47 23
594 3 1 20 47 23
595 3 1 20 46 23
596 3 1 21 46 24
597 3 1 21 47 24
598 3 1 22 47 25
599 3 1 22 47 25
600 3 1 23 48 25
601 4 1 46 28 1
602 4 1 46 27 2
603 4 1 45 28 2
604 4 1 46 28 3
605 4 1 47 27 3
606 4 1 47 27 2
607 4 1 47 26 2
608 4 1 47 26 1
609 4 1 48 25 1
610 4 1 49 26 1
611 4 1 0 26 1
612 4 1 1 25 1
613 4 1 1 26 1
614 4 1 1 26 1
615 4 1 1 25 0
616 4 1 1 25 1
617 4 1 1 25 1
618 4 1 2 25 1
619 4 1 3 25 2
620 4 1 4 24 2
621 4 1 3 24 3
622 4 1 2 23 3
623 4 1 2 23 2
624 4 1 1 23 1
625 4 1 1 22 1
626 4 1 1 22 2
627 4 1 1 23 3
628 4 1 1 22 3
629 4 1 1 21 3
630 4 1 1 21 4
631 4 1 1 21 3
632 4 1 0 20 3
633 4 1 0 21 2
634 4 1 49 21 2
635 4 1 0 22 2
636 4 1 1 21 2
637 4 1 1 21 1
638 4 1 1 21 1
639 4 1 1 20 1
640 4 1 1 19 1
641 4 1 1 20 0
642 4 1 2 21 0
643 4 1 2 20 49
644 4 1 2 21 48
645 4 1 1 20 48
646 4 1 1 20 49
647 4 1 1 19 49
648 4 1 1 18 49
649 4 1 0 18 0
650 4 1 0 18 1
651 4 1 1 18 1
652 4 1 0 17 1
653 4 1 0 16 2
654 4 1 1 17 2
655 4 1 0 17 3
656 4 1 0 18 2
657 4 1 1 18 2
658 4 1 0 19 2
659 4 1 1 19 3
660 4 1 1 19 2
661 4 1 2 20 2
662 4 1 3 20 1
663 4 1 4 20 2
664 4 1 3 20 3
665 4 1 3 19 2
666 4 1 3 18 3
667 4 1 2 18 2
668 4 1 2 18 1
669 4 1 3 17 1
670 4 1 2 17 1
671 4 1 3 17 0
672 4 1 4 16 0
673 4 1 4 17 0
674 4 1 4 18 1
675 4 1 4 18 0
676 4 1 4 19 0
677 4 1 3 18 0
678 4 1 4 18 49
679 4 1 3 18 48
680 4 1 4 19 48
681 4 1 3 19 47
682 4 1 2 19 48
683 4 1 3 20 48
684 4 1 3 21 49
685 4 1 2 21 49
686 4 1 1 21 0
687 4 1 1 21 1
688 4 1 2 21 1
689 4 1 3 21 1
690 4 1 3 20 0
691 4 1 4 20 49
692 4 1 4 19 49
693 4 1 4 18 48
694 4 1 5 18 48
695 4 1 6 18 48
696 4 1 6 18 47
697 4 1 6 18 47
698 4 1 6 18 48
699 4 1 6 18 49
700 4 1 7 18 48
701 4 1 8 18 48
702 4 1 7 17 48
703 4 1 6 17 49
704 4 1 6 16 0
705 4 1 6 16 49
706 4 1 5 16 49
707 4 1 4 16 49
708 4 1 5 16 48
709 4 1 5 17 49
710 4 1 6 17 0
711 4 1 5 18 0
712 4 1 6 18 0
713 4 1 5 19 0
714 4 1 5 18 1
715 4 1 6 19 1
716 4 1 5 20 1
717 4 1 4 20 1
718 4 1 5 19 1
719 4 1 6 20 1
720 4 1 5 20 2
721 4 1 5 21 3
722 4 1 4 21 4
723 4 1 4 20 4
724 4 1 5 20 4
725 4 1 5 21 4
726 4 1 6 21 4
727 4 1 6 21 4
728 4 1 6 21 4
729 4 1 7 21 4
730 4 1 7 20 3
731 4 1 6 20 4
732 4 1 6 19 3
733 4 1 6 20 2
734 4 1 6 21 3
735 4 1 6 21 2
736 4 1 7 21 1
737 4 1 7 22 1
738 4 1 8 22 1
739 4 1 8 21 2
740 4 1 7 22 2
741 4 1 7 23 1
742 4 1 6 23 1
743 4 1 6 23 1
744 4 1 6 24 0
745 4 1 6 23 49
746 4 1 6 24 49
747 4 1 7 24 0
748 4 1 7 25 1
749 4 1 6 25 1
750 4 1 7 26 1
751 4 1 6 26 0
752 4 1 7 25 0
753 4 1 7 25 49
754 4 1 8 25 0
755 4 1 8 25 1
756 4 1 8 25 1
757 4 1 8 26 1
758 4 1 8 27 1
759 4 1 7 27 1
760 4 1 8 27 2
761 4 1 8 28 3
762 4 1 8 27 3
763 4 1 9 27 4
764 4 1 9 26 4
765 4 1 8 25 4
766 4 1 8 25 4
767 4 1 8 26 4
768 4 1 9 25 4
769 4 1 10 26 4
770 4 1 9 26 3
771 4 1 9 25 2
772 4 1 8 25 3
773 4 1 8 26 3
774 4 1 7 26 2
775 4 1 6 27 2
776 4 1 7 28 2
777 4 1 6 28 3
778 4 1 6 27 4
779 4 1 7 27 3
780 4 1 8 27 4
781 4 1 7 26 4
782 4 1 8 26 4
783 4 1 7 26 5
784 4 1 7 25 4
785 4 1 6 25 5
786 4 1 7 25 6
787 4 1 6 26 6
788 4 1 6 27 5
789 4 1 6 28 5
790 4 1 6 28 6
791 4 1 6 28 5
792 4 1 7 28 6
793 4 1 8 28 6
794 4 1 7 27 6
795 4 1 8 26 6
796 4 1 8 26 6
797 4 1 8 25 6
798 4 1 8 25 6
799 4 1 7 25 6
800 4 1 6 25 6
801 5 1 6 29 33
802 5 1 7 29 33
803 5 1 7 30 34
804 5 1 6 30 35
805 5 1 6 29 35
806 5 1 5 30 35
807 5 1 5 29 34
808 5 1 4 30 34
809 5 1 4 29 33
810 5 1 5 30 33
811 5 1 5 29 33
812 5 1 6 28 33
813 5 1 6 28 32
814 5 1 5 28 31
815 5 1 6 28 31
816 5 1 5 28 30
817 5 1 4 29 30
818 5 1 5 29 31
819 5 1 5 30 30
820 5 1 4 30 31
821 5 1 4 29 31
822 5 1 3 30 31
823 5 1 3 29 32
824 5 1 4 29 33
825 5 1 4 30 33
826 5 1 5 30 32
827 5 1 5 30 31
828 5 1 4 30 32
829 5 1 5 31 32
830 5 1 6 31 31
831 5 1 6 31 32
832 5 1 6 30 33
833 5 1 7 30 33
834 5 1 8 30 33
835 5 1 8 30 34
836 5 1 8 30 35
837 5 1 8 30 35
838 5 1 8 30 35
839 5 1 8 31 35
840 5 1 7 31 35
841 5 1 7 30 36
842 5 1 8 30 36
843 5 1 7 29 36
844 5 1 7 30 35
845 5 1 6 30 36
846 5 1 6 29 36
847 5 1 6 30 37
848 5 1 6 30 37
849 5 1 7 30 37
850 5 1 7 29 37
851 5 1 6 29 38
852 5 1 7 30 38
853 5 1 6 30 38
854 5 1 7 30 37
855 5 1 7 31 37
856 5 1 6 30 37
857 5 1 6 31 36
858 5 1 7 32 36
859 5 1 6 32 37
860 5 1 6 31 37
861 5 1 6 32 36
862 5 1 5 32 35
863 5 1 4 32 36
864 5 1 4 31 35
865 5 1 4 32 35
866 5 1 5 33 35
867 5 1 4 33 34
868 5 1 4 33 35
869 5 1 5 33 34
870 5 1 6 33 34
871 5 1 6 32 35
872 5 1 6 33 35
873 5 1 5 33 36
874 5 1 5 33 37
875 5 1 6 33 37
876 5 1 6 34 37
877 5 1 6 35 37
878 5 1 7 34 37
879 5 1 7 35 36
880 5 1 8 34 36
881 5 1 7 33 36
882 5 1 7 34 35
883 5 1 7 33 35
884 5 1 6 34 35
885 5 1 6 35 35
886 5 1 6 35 35
887 5 1 5 35 35
888 5 1 5 35 34
889 5 1 4 35 33
890 5 1 5 35 33
891 5 1 4 34 33
892 5 1 5 34 32
893 5 1 5 35 31
894 5 1 5 35 32
895 5 1 4 35 31
896 5 1 4 35 32
